client_id,total_spend,avg_spend,transaction_count,spending_volatility,engagement_score,spending_tier,volatility_level,wellness_score,wellness_category,high_value_customer,digital_transaction_ratio,digital_persona,last_transaction_date,days_since_last_transaction,churn_risk,current_age,gender,yearly_income,total_debt,credit_score,num_credit_cards
375,4008.66,29.693777777777775,135,93.02583901089841,92.87751111111112,Moderate Spender,Moderate,44.302965531153646,Low Wellness,0,0.08148148148148149,Traditional User,2019-08-09 09:48:00,83,High Risk,50,Female,37617.0,57746.0,695,3
376,14847.07,48.048770226537215,309,81.18047039656413,204.6195080906149,High Spender,Moderate,121.77853698864834,Healthy,0,0.2168284789644013,Traditional User,2019-10-22 17:40:00,9,Active,50,Female,57975.0,34570.0,773,4
377,10954.17,53.4349756097561,205,39.42362945538724,144.37399024390243,High Spender,Stable,90.14576679184938,Moderate Wellness,0,0.0975609756097561,Traditional User,2019-10-28 03:52:00,3,Active,80,Female,39110.0,363.0,750,5
379,7675.01,22.774510385756678,337,43.383033232509426,211.30980415430267,High Spender,Stable,132.95574646922515,Healthy,0,0.01483679525222552,Traditional User,2019-10-25 11:27:00,6,Active,47,Female,43496.0,114563.0,765,3
380,3728.55,24.211363636363636,154,51.59788193033673,102.08454545454545,Moderate Spender,Moderate,58.54383270484174,Moderate Wellness,0,0.03896103896103896,Traditional User,2019-10-16 16:06:00,15,Active,46,Male,37857.0,57727.0,800,2
383,2415.87,22.57822429906542,107,99.33643267327,73.23128971962618,Low Spender,Moderate,29.70618075506563,Low Wellness,0,0.018691588785046728,Traditional User,2019-10-30 20:53:00,1,Active,48,Male,34287.0,77180.0,760,3
385,2803.26,23.756440677966104,118,55.99531490666385,80.30257627118644,Low Spender,Moderate,43.12786922205706,Low Wellness,0,0.0423728813559322,Traditional User,2019-07-25 14:39:00,98,High Risk,79,Male,30434.0,23883.0,740,7
386,9261.74,40.44427947598253,229,81.76092192200126,153.577711790393,High Spender,Moderate,87.38109945839452,Moderate Wellness,0,0.23580786026200873,Traditional User,2019-10-26 09:29:00,5,Active,48,Male,49967.0,62509.0,655,1
387,973.88,13.340821917808219,73,23.81383565827884,49.13632876712329,Low Spender,Stable,28.439479443686704,Low Wellness,0,0.1506849315068493,Traditional User,2015-07-24 19:23:00,1560,High Risk,34,Male,45388.0,64749.0,723,1
391,2515.43,30.306385542168673,83,105.83022195695942,61.92255421686747,Low Spender,Moderate,21.125871271258717,Low Wellness,0,0.07228915662650602,Traditional User,2019-10-08 16:13:00,23,Active,85,Female,35270.0,1769.0,731,6
393,3108.15,35.319886363636364,88,92.2875263547387,66.92795454545454,Moderate Spender,Moderate,27.338460638143168,Low Wellness,0,0.07954545454545454,Traditional User,2019-09-13 12:20:00,48,High Risk,41,Male,32387.0,65171.0,765,1
394,8763.75,28.54641693811075,307,64.61496925500775,195.6185667752443,High Spender,Moderate,118.44093123043167,Healthy,0,0.2703583061889251,Traditional User,2019-10-18 09:33:00,13,Active,52,Male,69604.0,47193.0,684,4
395,7293.3099999999995,72.21099009900989,101,145.51536763177248,89.48439603960395,High Spender,Moderate,32.96022350334847,Low Wellness,0,0.0594059405940594,Traditional User,2019-07-29 21:25:00,93,High Risk,39,Male,49611.0,110543.0,739,4
397,3061.5499999999997,20.547315436241608,149,56.32169957258412,97.61892617449664,Moderate Spender,Moderate,54.49985471635566,Moderate Wellness,0,0.10067114093959731,Traditional User,2019-09-12 10:18:00,49,High Risk,30,Female,20424.0,14743.0,770,3
398,4422.08,45.58845360824742,97,67.23966154021076,76.43538144329897,Moderate Spender,Moderate,39.02860377443207,Low Wellness,0,0.09278350515463918,Traditional User,2019-10-26 16:52:00,5,Active,49,Female,37401.0,76201.0,737,4
400,2923.54,39.5072972972973,74,43.35569616389073,60.20291891891892,Low Spender,Stable,32.781049956411046,Low Wellness,0,0.12162162162162163,Traditional User,2018-02-20 20:48:00,618,High Risk,46,Female,39770.0,72827.0,711,4
401,5998.15,27.140950226244343,221,60.58597364303707,143.45638009049773,Moderate Spender,Moderate,84.42509033926589,Moderate Wellness,0,0.06787330316742081,Traditional User,2019-10-20 12:40:00,11,Active,81,Male,28644.0,879.0,806,7
402,8597.03,43.41934343434344,198,46.11140658593308,136.16773737373737,High Spender,Stable,83.00352171311643,Moderate Wellness,0,0.3787878787878788,Traditional User,2019-10-06 15:14:00,25,Active,47,Male,43954.0,60913.0,744,3
403,2303.47,47.98895833333333,48,84.02824981502917,47.99558333333333,Low Spender,Moderate,16.791037536994168,Low Wellness,0,0.08333333333333333,Traditional User,2019-10-24 12:25:00,7,Active,33,Male,36496.0,119670.0,759,1
408,15885.7,60.401901140684416,263,55.80868802406387,181.96076045627376,Premium Spender,Moderate,112.15883273739256,Healthy,1,0.034220532319391636,Traditional User,2019-10-23 13:22:00,8,Active,58,Female,31343.0,49537.0,741,3
410,687.42,31.246363636363636,22,80.53745242612311,25.698545454545453,Low Spender,Moderate,2.0664186056844684,Low Wellness,0,0.09090909090909091,Traditional User,2014-09-12 15:08:00,1875,High Risk,54,Female,46956.0,94340.0,610,2
414,11179.7,92.39421487603306,121,99.69174349590565,109.55768595041323,High Spender,Moderate,56.179915763628784,Moderate Wellness,0,0.09917355371900827,Traditional User,2019-10-16 22:52:00,14,Active,45,Female,112875.0,44432.0,709,2
415,3016.75,27.425,110,44.75571559522166,76.97,Moderate Spender,Stable,43.27635688095567,Low Wellness,0,0.05454545454545454,Traditional User,2019-10-07 06:51:00,24,Active,53,Male,33729.0,0.0,763,4
416,2347.75,19.564583333333335,120,47.00782264411846,79.82583333333334,Low Spender,Stable,44.46781047117631,Low Wellness,0,0.008333333333333333,Traditional User,2019-06-02 16:45:00,151,High Risk,86,Female,38273.0,1658.0,765,6
419,4138.85,22.993611111111115,180,47.905193496968565,117.19744444444444,Moderate Spender,Stable,69.31704463393962,Moderate Wellness,0,0.016666666666666666,Traditional User,2019-09-14 08:43:00,47,High Risk,60,Male,33540.0,74530.0,734,5
421,6772.2,27.307258064516127,248,52.67577856578943,159.72290322580642,Moderate Spender,Moderate,96.85702170619695,Moderate Wellness,0,0.036290322580645164,Traditional User,2019-10-25 10:38:00,6,Active,53,Female,45876.0,58252.0,790,7
425,14177.07,41.697264705882354,340,98.09687224883103,220.67890588235295,High Spender,Moderate,128.8898049619985,Healthy,0,0.020588235294117647,Traditional User,2019-10-08 06:13:00,23,Active,38,Male,59482.0,130605.0,688,4
427,3296.11,33.2940404040404,99,74.30684001694914,72.71761616161616,Moderate Spender,Moderate,34.726844117822296,Low Wellness,0,0.020202020202020204,Traditional User,2019-09-23 18:43:00,38,High Risk,44,Female,32527.0,74331.0,705,3
428,7275.38,55.53725190839695,131,93.95031668226349,100.81490076335878,High Spender,Moderate,50.27111223606639,Moderate Wellness,0,0.0916030534351145,Traditional User,2019-10-04 14:53:00,27,Active,39,Male,56486.0,116394.0,689,2
430,15204.54,51.7161224489796,294,69.80824227863594,197.08644897959184,Premium Spender,Moderate,119.1531882789667,Healthy,1,0.017006802721088437,Traditional User,2019-10-09 10:03:00,22,Active,52,Female,53350.0,128676.0,685,5
432,8801.76,57.90631578947369,152,69.90346010521276,114.36252631578948,High Spender,Moderate,64.19120271579955,Moderate Wellness,0,0.13815789473684212,Traditional User,2019-10-20 14:59:00,11,Active,55,Female,26546.0,32087.0,686,5
433,5918.7,35.44131736526946,167,66.0768578280079,114.37652694610779,Moderate Spender,Moderate,64.21702364397925,Moderate Wellness,0,0.011976047904191617,Traditional User,2019-10-30 08:00:00,1,Active,49,Male,31957.0,12347.0,771,6
434,7039.77,55.43125984251969,127,124.8636135695195,98.37250393700788,High Spender,Moderate,42.45665523885201,Low Wellness,0,0.05511811023622047,Traditional User,2019-10-08 19:37:00,23,Active,31,Female,53395.0,73370.0,785,3
437,11540.02,69.93951515151515,165,136.84758879687868,126.97580606060606,High Spender,Moderate,59.612336786078814,Moderate Wellness,0,0.048484848484848485,Traditional User,2019-09-25 13:19:00,36,High Risk,46,Female,72670.0,28915.0,718,3
438,809.02,15.863137254901961,51,87.942495108797,36.94525490196078,Low Spender,Moderate,7.570442154711191,Low Wellness,0,0.0784313725490196,Traditional User,2019-09-23 13:12:00,38,High Risk,32,Female,34034.0,55846.0,633,2
441,4632.18,37.660000000000004,123,35.253376631670704,88.864,Moderate Spender,Stable,53.44732467366586,Moderate Wellness,0,0.08130081300813008,Traditional User,2019-10-23 09:30:00,8,Active,41,Female,46108.0,64994.0,635,1
442,11419.44,54.638468899521534,209,112.1034236360054,147.2553875598086,High Spender,Moderate,77.5708559426554,Moderate Wellness,0,0.03827751196172249,Traditional User,2019-10-16 08:25:00,15,Active,47,Male,48600.0,23992.0,791,5
447,3090.12,30.001165048543687,103,110.7281704622788,73.80046601941747,Moderate Spender,Moderate,28.054715422107346,Low Wellness,0,0.04854368932038835,Traditional User,2019-07-19 13:11:00,104,High Risk,79,Male,30977.0,21507.0,796,5
449,5571.88,46.43233333333333,120,67.28447844702339,90.57293333333334,Moderate Spender,Moderate,48.47280431059532,Low Wellness,0,0.03333333333333333,Traditional User,2019-09-11 12:58:00,50,High Risk,58,Female,39796.0,9452.0,729,5
450,8344.36,59.60257142857143,140,90.89952852147537,107.84102857142858,High Spender,Moderate,55.70086572427634,Moderate Wellness,0,0.05,Traditional User,2019-10-30 15:10:00,1,Active,39,Male,43192.0,33517.0,739,3
451,5893.66,51.24921739130435,115,51.39416212235921,89.49968695652174,Moderate Spender,Moderate,51.095932792919456,Moderate Wellness,0,0.0782608695652174,Traditional User,2019-10-28 14:50:00,3,Active,65,Male,28951.0,56777.0,711,2
452,9413.81,45.04215311004784,209,62.213360406992095,143.41686124401912,High Spender,Moderate,84.66997385161594,Moderate Wellness,0,0.430622009569378,Traditional User,2019-09-15 17:34:00,46,High Risk,31,Male,63356.0,140107.0,704,5
455,4422.23,58.18723684210526,76,63.261307639529214,68.87489473684211,Moderate Spender,Moderate,35.20390952472574,Low Wellness,0,0.09210526315789473,Traditional User,2019-10-14 13:01:00,17,Active,41,Female,49776.0,17352.0,684,3
456,8455.73,40.652548076923075,208,49.05732936073202,141.06101923076923,High Spender,Stable,85.58429855093053,Moderate Wellness,0,0.3269230769230769,Traditional User,2019-10-30 19:23:00,1,Active,54,Male,34947.0,49024.0,751,3
457,9880.16,78.41396825396825,126,99.47490586940495,106.96558730158729,High Spender,Moderate,54.02920930230948,Moderate Wellness,0,0.07936507936507936,Traditional User,2019-09-01 16:05:00,60,High Risk,34,Female,36324.0,56689.0,705,4
458,6427.74,102.02761904761904,63,105.69090820168825,78.61104761904761,Moderate Spender,Moderate,34.67010407394807,Low Wellness,0,0.19047619047619047,Traditional User,2019-06-16 11:15:00,137,High Risk,46,Male,49068.0,123937.0,530,2
459,4176.83,44.91215053763441,93,37.64869842572255,73.76486021505376,Moderate Spender,Stable,43.14390547614581,Low Wellness,0,0.08602150537634409,Traditional User,2019-10-24 12:18:00,7,Active,65,Male,25257.0,83995.0,734,6
460,8385.17,45.820601092896176,183,124.33689716166533,128.12824043715847,High Spender,Moderate,62.07880089553579,Moderate Wellness,0,0.04371584699453552,Traditional User,2019-10-10 23:47:00,20,Active,65,Male,40957.0,64144.0,608,4
461,9389.15,31.827627118644067,295,49.088484681887365,189.73105084745762,High Spender,Stable,117.73059119921575,Healthy,0,0.010169491525423728,Traditional User,2019-10-27 21:38:00,3,Active,42,Female,65403.0,80057.0,784,4
462,9099.3,56.870625,160,146.79907795662444,118.74825,High Spender,Moderate,51.701371908675114,Moderate Wellness,0,0.04375,Traditional User,2019-10-25 11:08:00,6,Active,63,Female,50696.0,32793.0,767,5
464,26093.03,66.39447837150126,393,66.79175766236223,262.3577913486005,Premium Spender,Moderate,163.75999197897795,Healthy,1,0.13231552162849872,Traditional User,2019-10-13 22:19:00,17,Active,36,Male,67444.0,93513.0,850,1
465,2538.6,29.51860465116279,86,97.62221472309396,63.40744186046512,Low Spender,Moderate,23.73113845073004,Low Wellness,0,0.10465116279069768,Traditional User,2019-09-26 14:16:00,35,High Risk,47,Male,41965.0,55700.0,724,2
467,5803.0,34.13529411764706,170,51.380146065151436,115.65411764705883,Moderate Spender,Moderate,67.96455902226383,Moderate Wellness,0,0.023529411764705882,Traditional User,2019-10-30 10:26:00,1,Active,38,Male,44831.0,20906.0,705,3
468,3252.0,26.65573770491803,122,86.30627772689034,83.86229508196722,Moderate Spender,Moderate,39.535465766097346,Low Wellness,0,0.01639344262295082,Traditional User,2019-10-05 18:15:00,26,Active,48,Female,47374.0,35312.0,714,2
469,8008.2699999999995,54.10993243243243,148,92.95449994776811,110.44397297297297,High Spender,Moderate,56.84207974017612,Moderate Wellness,0,0.060810810810810814,Traditional User,2019-08-19 18:09:00,73,High Risk,67,Female,46945.0,17835.0,682,4
470,7880.67,51.17318181818182,154,59.96233804587268,112.86927272727272,High Spender,Moderate,64.95948693628,Moderate Wellness,0,0.045454545454545456,Traditional User,2019-10-30 11:34:00,1,Active,56,Male,28553.0,94214.0,747,3
472,7249.68,24.912989690721652,291,54.70680808351094,184.56519587628867,High Spender,Moderate,112.93253529051432,Healthy,0,0.030927835051546393,Traditional User,2019-10-09 13:43:00,22,Active,50,Male,46039.0,79738.0,672,4
473,2233.15,22.787244897959184,98,66.02241649591467,67.91489795918368,Low Spender,Moderate,32.83169017020482,Low Wellness,0,0.01020408163265306,Traditional User,2019-09-21 11:42:00,40,High Risk,33,Female,28181.0,37929.0,682,2
474,16370.36,57.845795053003535,283,135.6021637714154,192.93831802120138,Premium Spender,Moderate,103.43330576161799,Healthy,1,0.028268551236749116,Traditional User,2019-10-04 11:48:00,27,Active,55,Male,80957.0,161166.0,683,6
476,8205.85,34.918510638297874,235,66.35480412015097,154.96740425531914,High Spender,Moderate,91.20459236745917,Moderate Wellness,0,0.03404255319148936,Traditional User,2019-10-30 15:12:00,1,Active,68,Male,41473.0,98151.0,724,3
477,7610.14,46.12206060606061,165,87.9356172012074,117.44882424242425,High Spender,Moderate,62.2494947415767,Moderate Wellness,0,0.06060606060606061,Traditional User,2019-10-20 17:08:00,11,Active,57,Male,49467.0,77465.0,697,5
478,7674.68,71.06185185185186,108,162.4372396713654,93.22474074074074,High Spender,Moderate,32.03110762128248,Low Wellness,0,0.09259259259259259,Traditional User,2019-10-10 05:58:00,21,Active,54,Male,72807.0,0.0,803,3
479,4582.21,32.26908450704225,142,101.01311182993658,98.1076338028169,Moderate Spender,Moderate,46.27810298612537,Low Wellness,0,0.035211267605633804,Traditional User,2019-10-04 16:54:00,27,Active,57,Male,61173.0,71422.0,692,3
480,6018.38,39.85682119205298,151,80.02741041560583,106.5427284768212,Moderate Spender,Moderate,56.351564274494734,Moderate Wellness,0,0.11258278145695365,Traditional User,2019-10-21 03:50:00,10,Active,50,Male,86113.0,177353.0,713,6
483,2829.65,41.612500000000004,68,68.98411109240269,57.445,Low Spender,Moderate,25.886927781519468,Low Wellness,0,0.058823529411764705,Traditional User,2019-10-09 21:18:00,22,Active,49,Female,39969.0,68456.0,713,3
487,12143.89,62.59737113402061,194,73.70872127865954,141.43894845360825,High Spender,Moderate,81.63746708447428,Moderate Wellness,0,0.27319587628865977,Traditional User,2019-09-17 06:41:00,44,High Risk,52,Male,55059.0,162462.0,735,3
488,25681.93,67.2301832460733,382,50.91266391267981,256.0920732984293,Premium Spender,Moderate,162.78652219128605,Healthy,1,0.041884816753926704,Traditional User,2019-10-30 09:35:00,1,Active,34,Male,32126.0,54351.0,745,2
489,2463.67,27.374111111111112,90,61.28478660667522,64.94964444444444,Low Spender,Moderate,31.955276011998286,Low Wellness,0,0.07777777777777778,Traditional User,2019-10-27 10:25:00,4,Active,36,Male,36753.0,33657.0,684,4
490,28953.21,86.42749253731343,335,113.74599204748908,235.57099701492538,Premium Spender,Moderate,137.17904935169622,Healthy,1,0.0626865671641791,Traditional User,2019-10-30 06:04:00,1,Active,86,Male,33426.0,1852.0,699,4
491,1945.82,33.54862068965517,58,90.17528189437941,48.219448275862064,Low Spender,Moderate,15.22952982802067,Low Wellness,0,0.10344827586206896,Traditional User,2019-05-13 06:22:00,171,High Risk,40,Male,27013.0,58806.0,651,3
494,5382.48,39.28817518248175,137,55.1810444891202,97.91527007299271,Moderate Spender,Moderate,55.550243656920486,Moderate Wellness,0,0.051094890510948905,Traditional User,2019-10-04 13:06:00,27,Active,39,Male,56347.0,32530.0,779,3
496,3006.68,35.79380952380952,84,68.05345375838914,64.71752380952381,Moderate Spender,Moderate,30.727452105465026,Low Wellness,0,0.03571428571428571,Traditional User,2019-08-16 15:59:00,76,High Risk,47,Male,36319.0,44737.0,730,4
497,12129.19,73.51024242424242,165,166.89301076259696,128.40409696969698,High Spender,Moderate,54.67447057475333,Moderate Wellness,0,0.06060606060606061,Traditional User,2019-10-21 12:15:00,10,Active,63,Male,52380.0,8764.0,850,6
502,10150.0,28.835227272727273,352,41.86220994644957,222.7340909090909,High Spender,Stable,141.0781261925283,Healthy,0,0.028409090909090908,Traditional User,2019-10-22 22:22:00,8,Active,46,Male,36440.0,30574.0,745,2
503,2892.28,19.542432432432435,148,9.305631359311604,96.61697297297297,Low Spender,Stable,63.20160345786742,Moderate Wellness,0,0.0472972972972973,Traditional User,2019-10-13 05:51:00,18,Active,47,Female,29564.0,54279.0,694,2
506,9274.39,47.80613402061855,194,66.36642812737544,135.52245360824742,High Spender,Moderate,78.66855458071049,Moderate Wellness,0,0.04639175257731959,Traditional User,2019-10-25 09:36:00,6,Active,56,Male,52841.0,36288.0,733,5
509,5065.2300000000005,27.379621621621624,185,62.84406856387007,121.95184864864865,Moderate Spender,Moderate,69.64507277371247,Moderate Wellness,0,0.05945945945945946,Traditional User,2019-10-17 12:39:00,14,Active,33,Male,44534.0,107410.0,702,4
511,12238.98,41.629183673469385,294,42.08472579697321,193.05167346938777,High Spender,Stable,121.67180994264619,Healthy,0,0.1054421768707483,Traditional User,2019-10-16 14:46:00,15,Active,66,Male,35602.0,55369.0,661,5
514,7200.71,42.35711764705882,170,53.70372162611223,118.94284705882353,High Spender,Moderate,69.9663909688952,Moderate Wellness,0,0.03529411764705882,Traditional User,2019-10-22 09:00:00,9,Active,58,Male,32295.0,72357.0,698,4
515,5154.32,36.81657142857143,140,79.45835462111948,98.72662857142858,Moderate Spender,Moderate,51.153300504347534,Moderate Wellness,0,0.05714285714285714,Traditional User,2019-10-28 16:26:00,3,Active,61,Male,41865.0,60911.0,676,4
517,1690.95,25.23805970149254,67,40.354444509034515,50.295223880597014,Low Spender,Stable,26.300529008640858,Low Wellness,0,0.05970149253731343,Traditional User,2019-09-09 11:06:00,52,High Risk,33,Male,24009.0,19085.0,811,4
519,2556.13,20.613951612903225,124,80.99648640194866,82.64558064516129,Low Spender,Moderate,39.58488820348124,Low Wellness,0,0.04032258064516129,Traditional User,2019-07-01 00:06:00,122,High Risk,57,Female,39508.0,18870.0,770,4
520,6123.5599999999995,43.739714285714285,140,77.53749352459141,101.49588571428572,Moderate Spender,Moderate,53.614415580796,Moderate Wellness,0,0.07857142857142857,Traditional User,2019-10-28 19:45:00,3,Active,45,Male,57658.0,74288.0,766,5
523,6995.57,54.652890625,128,50.17586580121292,98.66115625,Moderate Spender,Moderate,57.56069402725742,Moderate Wellness,0,0.015625,Traditional User,2019-10-15 07:54:00,16,Active,27,Female,38487.0,28032.0,773,4
524,2362.22,25.958461538461535,91,51.71670767907015,64.98338461538461,Low Spender,Moderate,33.84419692572443,Low Wellness,0,0.01098901098901099,Traditional User,2019-10-30 10:18:00,1,Active,57,Male,35239.0,43270.0,726,1
525,6084.4,35.37441860465116,172,60.75905825865569,117.34976744186046,Moderate Spender,Moderate,67.26051392966421,Moderate Wellness,0,0.3023255813953488,Traditional User,2019-10-24 13:14:00,7,Active,55,Male,37147.0,0.0,703,3
526,7824.54,34.01973913043478,230,79.13603988490502,151.6078956521739,High Spender,Moderate,86.37871376214943,Moderate Wellness,0,0.30434782608695654,Traditional User,2019-10-29 18:57:00,2,Active,51,Female,64481.0,114394.0,627,5
528,4699.12,41.220350877192985,114,64.06986707596975,84.8881403508772,Moderate Spender,Moderate,45.15213184796395,Low Wellness,0,0.043859649122807015,Traditional User,2019-10-25 16:17:00,6,Active,38,Male,40478.0,76392.0,718,3
530,3077.85,16.03046875,192,47.01532197939563,121.61218749999999,Moderate Spender,Stable,72.20607622912088,Moderate Wellness,0,0.03125,Traditional User,2019-10-30 06:25:00,1,Active,78,Male,18100.0,0.0,682,6
534,8080.46,44.39813186813187,182,48.558137357945725,126.95925274725275,High Spender,Stable,76.40781208885042,Moderate Wellness,0,0.02197802197802198,Traditional User,2019-09-04 08:44:00,57,High Risk,27,Female,60510.0,23196.0,790,3
538,4634.32,37.07456,125,56.51847581877469,89.829824,Moderate Spender,Moderate,49.818672836245064,Low Wellness,0,0.064,Traditional User,2019-10-07 10:31:00,24,Active,66,Female,30265.0,36789.0,814,4
542,2022.45,19.446634615384617,104,35.08133497062945,70.17865384615385,Low Spender,Stable,40.41772339048949,Low Wellness,0,0.09615384615384616,Traditional User,2019-10-18 20:12:00,13,Active,52,Female,29496.0,49681.0,704,5
543,5714.55,40.818214285714284,140,60.12530015202434,100.32728571428572,Moderate Spender,Moderate,56.220404255309425,Moderate Wellness,0,0.06428571428571428,Traditional User,2019-10-29 12:38:00,2,Active,43,Female,30721.0,49961.0,749,3
545,4037.39,40.3739,100,73.71859213285686,76.14956000000001,Moderate Spender,Moderate,37.36845157342863,Low Wellness,0,0.03,Traditional User,2019-09-21 10:01:00,40,High Risk,55,Male,45707.0,113194.0,715,3
546,5828.01,53.963055555555556,108,67.20463647304047,86.38522222222223,Moderate Spender,Moderate,45.94798937205858,Low Wellness,0,0.07407407407407407,Traditional User,2019-10-14 20:11:00,17,Active,51,Male,51196.0,26617.0,681,3
547,2820.79,30.331075268817205,93,45.581190997430866,67.93243010752688,Low Spender,Stable,37.18308438115899,Low Wellness,0,0.11827956989247312,Traditional User,2019-09-30 06:46:00,31,High Risk,70,Male,31901.0,16285.0,778,4
549,5518.56,71.6696103896104,77,188.575068860915,74.86784415584415,Moderate Spender,Moderate,14.585869344700122,Low Wellness,0,0.12987012987012986,Traditional User,2019-09-12 08:19:00,49,High Risk,51,Male,62304.0,113416.0,719,4
550,9760.34,52.47494623655914,186,52.00433691111407,132.58997849462367,High Spender,Moderate,79.74161648874494,Moderate Wellness,0,0.08064516129032258,Traditional User,2019-10-11 12:49:00,20,Active,76,Male,30248.0,35766.0,763,4
552,8846.44,40.76700460829493,217,97.98803096677342,146.50680184331796,High Spender,Moderate,79.43249518913382,Moderate Wellness,0,0.041474654377880185,Traditional User,2019-10-27 13:54:00,4,Active,54,Male,52538.0,132409.0,602,1
554,9577.24,46.49145631067961,206,60.67472601817835,142.19658252427183,High Spender,Moderate,84.21249168956822,Moderate Wellness,0,0.043689320388349516,Traditional User,2019-10-10 18:47:00,21,Active,59,Male,53357.0,114266.0,690,5
556,5720.39,24.97986899563319,229,46.8683329713046,147.3919475982533,Moderate Spender,Stable,89.72029410442904,Moderate Wellness,0,0.039301310043668124,Traditional User,2019-09-22 14:09:00,39,High Risk,46,Male,36405.0,31815.0,715,2
557,9354.48,35.5683650190114,263,83.7391116494301,172.02734600760454,High Spender,Moderate,99.1226871758174,Moderate Wellness,0,0.34220532319391633,Traditional User,2019-10-31 05:33:00,0,Active,59,Male,28245.0,13411.0,669,1
561,6530.78,31.54966183574879,207,68.26919029884453,136.8198647342995,Moderate Spender,Moderate,78.61106049095574,Moderate Wellness,0,0.2318840579710145,Traditional User,2019-08-22 13:45:00,70,High Risk,48,Male,36853.0,112139.0,834,5
563,12825.34,59.10294930875576,217,163.25852387298866,153.8411797235023,High Spender,Moderate,71.879180018029,Moderate Wellness,0,0.5207373271889401,Digital First,2019-10-28 06:57:00,3,Active,70,Male,49531.0,6707.0,737,6
564,8469.01,42.13437810945274,201,33.91215862690427,137.45375124378108,High Spender,Stable,86.25788170745497,Moderate Wellness,0,0.014925373134328358,Traditional User,2019-10-24 08:33:00,7,Active,57,Male,42411.0,111077.0,765,2
565,7014.88,36.92042105263158,190,90.35166439574336,128.76816842105262,High Spender,Moderate,69.0057934366408,Moderate Wellness,0,0.031578947368421054,Traditional User,2019-10-28 12:06:00,3,Active,54,Male,43598.0,15891.0,757,4
566,8933.45,33.086851851851854,270,38.30005460817416,175.23474074074073,High Spender,Stable,110.26604463392071,Healthy,0,0.2074074074074074,Traditional User,2019-10-28 01:27:00,3,Active,60,Female,46244.0,108449.0,814,5
569,2258.33,68.43424242424243,33,141.09954360818958,47.17369696969698,Low Spender,Moderate,5.510364005634809,Low Wellness,0,0.0,Traditional User,2019-10-30 04:32:00,1,Active,52,Male,45625.0,81136.0,662,1
570,4386.68,32.98255639097744,133,68.82363402924256,92.99302255639097,Moderate Spender,Moderate,49.330040111444724,Low Wellness,0,0.03007518796992481,Traditional User,2019-10-05 14:13:00,26,Active,34,Male,32245.0,43097.0,625,1
571,7832.6,37.65673076923077,208,64.65575005633646,139.8626923076923,High Spender,Moderate,81.56586921950195,Moderate Wellness,0,0.03365384615384615,Traditional User,2019-10-14 12:12:00,17,Active,42,Male,36711.0,84949.0,739,4
573,3655.7400000000002,18.00857142857143,203,33.63872418479576,129.00342857142857,Moderate Spender,Stable,79.87482659161229,Moderate Wellness,0,0.024630541871921183,Traditional User,2019-10-18 10:21:00,13,Active,52,Male,30011.0,84166.0,589,1
575,4919.14,43.53221238938053,113,54.47637267552842,85.21288495575222,Moderate Spender,Moderate,47.364389181708475,Low Wellness,0,0.1415929203539823,Traditional User,2019-10-18 19:44:00,13,Active,84,Male,26476.0,406.0,813,5
576,5579.68,43.25333333333334,129,59.73876216668984,94.70133333333332,Moderate Spender,Moderate,52.62824756666204,Moderate Wellness,0,0.10077519379844961,Traditional User,2019-10-02 10:40:00,29,Active,68,Female,63502.0,24100.0,638,7
577,5297.16,31.910602409638553,166,63.49632052998839,112.36424096385542,Moderate Spender,Moderate,63.27391661689389,Moderate Wellness,0,0.060240963855421686,Traditional User,2019-10-19 11:22:00,12,Active,28,Female,33106.0,108695.0,763,2
580,9478.31,35.499288389513104,267,44.77149242210083,174.39971535580523,High Spender,Stable,108.49548803243378,Healthy,0,0.40074906367041196,Traditional User,2019-10-24 14:58:00,7,Active,35,Male,36857.0,3112.0,768,3
581,4189.89,41.4840594059406,101,55.857366607784485,77.19362376237623,Moderate Spender,Moderate,41.67374450022529,Low Wellness,0,0.10891089108910891,Traditional User,2019-09-04 12:10:00,57,High Risk,48,Male,29962.0,55000.0,684,3
582,1537.21,40.452894736842104,38,87.72725176480131,38.98115789473684,Low Spender,Moderate,9.790418068092368,Low Wellness,0,0.15789473684210525,Traditional User,2019-10-15 15:35:00,16,Active,53,Male,39222.0,66559.0,583,3
583,3610.93,39.68054945054945,91,55.30753260658157,70.47221978021977,Moderate Spender,Moderate,37.24265831384852,Low Wellness,0,0.054945054945054944,Traditional User,2019-07-08 11:22:00,115,High Risk,64,Male,28954.0,41461.0,636,2
584,3148.45,19.801572327044024,159,33.36163671755578,103.3206289308176,Moderate Spender,Stable,62.86814435460205,Moderate Wellness,0,0.03773584905660377,Traditional User,2019-09-14 12:32:00,47,High Risk,61,Male,29195.0,64881.0,743,3
585,5991.74,29.809651741293532,201,33.74036108843694,132.5238606965174,Moderate Spender,Stable,82.59482330470067,Moderate Wellness,0,0.5174129353233831,Digital First,2019-10-22 14:52:00,9,Active,52,Male,41483.0,64715.0,584,1
586,4562.32,40.37451327433628,113,49.603987220771714,83.94980530973451,Moderate Spender,Stable,47.39155653814654,Low Wellness,0,0.017699115044247787,Traditional User,2019-10-19 11:28:00,12,Active,37,Male,46864.0,58954.0,751,4
